央视,#genre#
法治天地 1080P,https://hlsbkmgsplive.miguvideo.com/migu/kailu/fztdhd/57/20230411/01.m3u8?&HlsSubType=&encrypt=$源:f0a3
河南梨园 1080P,http://1.94.31.214/php/hntv.php?id=hnly$源:321e
河南平顶山鲁山县画眉谷景区 1080P,https://gcalic.v.myalicdn.com/gc/xjtcmys_1/index.m3u8$源:cbe1
河南平顶山-叶县 1080P,http://gctxyc.liveplay.myqcloud.com/gc/ahhs01_1/index.m3u8$源:4366
河南平頂山-葉縣 1080P,http://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8$源:5cc3
河南信阳浉河港镇文新茶村 720P,https://gcalic.v.myalicdn.com/gc/xjtcdgs_1/index.m3u8$源:f1e0
河南-八里沟桃花湾瀑布 1080P,https://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8?contentid=2820180516001$源:c57e
河南-八里沟天界山玻璃栈道 1080P,https://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8?contentid=2820180516001$源:ecaa
河北邯郸京娘湖 1080P,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8$源:45ca
河北邯郸京娘湖 1080P,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1/index.m3u8$源:ff8b
河北秦皇岛-五峰山 1080P,http://gctxyc.liveplay.myqcloud.com/gc/taishan05_1/index.m3u8$源:bf7f
河北沧州运河公园 1080P,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8$源:4607
河北沧州南大港湿地 720P,https://gcalic.v.myalicdn.com/gc/ztn_1/index.m3u8$源:65d0
河北沧州南大港湿地 1080P,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8$源:7c6b
沈阳辽宁浑河桥 720P,https://gcalic.v.myalicdn.com/gc/ljgcdsc_1/index.m3u8$源:37f1
江西吉安-井岡山茅坪神山村 720P,http://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8$源:e6a2
江蘇無錫-大劇院 720P,http://gctxyc.liveplay.myqcloud.com/gc/hkts07_1/index.m3u8$源:5a95
江蘇徐州雲龍湖風景區雲龍山觀景台西 1080P,http://gctxyc.liveplay.myqcloud.com/gc/ylh04_1/index.m3u8$源:8c39
江蘇南京-玄武湖公園 720P,http://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8$源:1378
江蘇南京-梵音廣場 720P,http://gctxyc.liveplay.myqcloud.com/gc/ylxs12_1/index.m3u8$源:708f
江苏徐州之夜 720P,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8$源:6f1b
江苏南京玄武湖公园 720P,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8$源:b34a
江苏南京-梵音广场 720P,http://gcalic.v.myalicdn.com/gc/ylxs12_1/index.m3u8$源:9952
江苏-徐州云龙湖观景台西 1080P,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8?contentid=2820180516001$源:32aa
江苏-南京玄武湖公园 720P,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8?contentid=2820180516001$源:39f4
江苏-南京牛首山 720P,https://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8?contentid=2820180516001$源:d60e
江安电视台 1080P,http://play.jaxrm.cn/live/10056626.m3u8?auth_key=1794904149-0-0-bb4b97897e10ea786e73f37f82e47fd5$源:967b
汉源电视台 720P,http://m3u8channel-hy.yunxya.com/nmip-media/channellive/channel104355/playlist.m3u8$源:532b
水长城镜 720P,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8?contentid=2820180516001$源:2650
毛骨悚然1975(加拿大恐怖片) 1080P,https://vip1.lz-cdn7.com/20230227/14584_063af601/index.m3u8$源:083f
死亡契约2006【国语】(动作片) 808P,https://vip1.lz-cdn7.com/20230304/14740_8cdead68/index.m3u8$源:93ab
武夷山玉女峰 720P,http://gcalic.v.myalicdn.com/gc/wysynf_1/index.m3u8$源:ea38
武乡融媒体 720P,https://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8$源:b954
梨园 1080P,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=41543190cdf375f1c73207222bb96542&wsTime=1769313549$源:9a21
梧州长寿桥 1080P,http://gcalic.v.myalicdn.com/gc/hgsspzxdpb_1/index.m3u8$源:7050
梅根2023(美国恐怖片) 820P,https://vip1.lz-cdn7.com/20230106/13251_a469facb/index.m3u8$源:5479
桂林阳桥 1080P,http://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8$源:35a8
杭州余杭平安 720P,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8$源:6261
来找我(英国恐怖片) 720P,https://vip.lz-cdn3.com/20221004/14495_5cca2bf9/index.m3u8$源:c2b0
未来世界2018(美国科幻片) 792P,https://vip1.lz-cdn7.com/20230211/14162_6d258a49/index.m3u8$源:462f
望鄉台 720P,http://gcalic.v.myalicdn.com/gc/hlwxt_1/index.m3u8$源:269b
望谟电视台 1080P,http://cmsrtmp.todcy.cn:80/live/167/64df598530b044a68632460c53cffb09/64df598530b044a68632460c53cffb09.m3u8$源:0045
望乡台 720P,http://gctxyc.liveplay.myqcloud.com/gc/hlwxt_1/index.m3u8$源:ba5e
有情感的机器人(英国科幻片) 824P,https://vip.lz-cdn3.com/20230327/18366_1e0845a5/index.m3u8$源:d6b0
月光光心慌慌7(美国恐怖片) 824P,https://vip1.lz-cdn7.com/20230211/14154_48051bc5/index.m3u8$源:aa58
暴风危城(加拿大科幻片) 720P,https://vip1.lz-cdn7.com/20230117/13536_e06b3bd1/index.m3u8$源:8cff
普贤菩萨铜像 1080P,http://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8$源:4444
普洱TV 1080P,https://zhibo.puerw.cn/puer/c752b300-602c-4083-8c5e-f6bb97b58f2d.m3u8$源:23db
时间机器2002(美国科幻片) 800P,https://vip1.lz-cdn7.com/20230128/13848_eb8f3dad/index.m3u8$源:8dd1
无耻神混 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5209538933209942732_hlsb.m3u8?pkey=AAXDLFLfdH5F0v7MtrB0eKM5KOxjcQuhTzz2wo3cH0BpiLtCd6SftpO8Qmi62Z7aCbh4z2WvJlsUXW_oCNQIYA6cGsVbJRY8YLQG84OCtw8a5YbJLX0mcwkcm0Lac4UAMKk$源:0c33
新纪实
 1080P,https://bp-resource-dfl.bestv.cn/155/3/video.m3u8?auth_key=1768234508-f88d7f013236411f9f97b409a5d48ff3-0-c38586855639221c4dff82afc1b1774e
$源:9d0c
新疆昌吉州天山天池 720P,https://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8$源:6112
新疆天山天池-燈杆山 720P,http://gcalic.v.myalicdn.com/gc/dlst01_1/index.m3u8$源:15e8
新疆天山-馬牙山 720P,http://gcalic.v.myalicdn.com/gc/hkylxs05_1/index.m3u8$源:169c
新疆哪拉提景區 1080P,http://gcalic.v.myalicdn.com/gc/mdjxxmhjyxj_1/index.m3u8$源:3a5f
新疆伊利-那拉提空中草原 1080P,http://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8$源:97cf
斯大林格勒战役1993(德国战争片) 1040P,https://vip.lz-cdn3.com/20230509/18860_bfb7c120/index.m3u8$源:c99b
文成二套 720P,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8$源:ad1a
文成二套 720P,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8?zzhed$源:efc3
数码时代频道 1080P,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8$源:7918
数码时代 720P,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed$源:72c7
搭车1977(意大利恐怖片) 1080P,https://vip.lz-cdn3.com/20230131/17367_72ee96f1/index.m3u8$源:f4e3
捐躯2018(土耳其战争片) 1052P,https://vip.lz-cdn3.com/20220717/9525_e3bf388b/index.m3u8$源:049e
我夜夜夜难熬 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5218546229898501298_hlsb.m3u8$源:4d41
成都大熊猫幼年园A 720P,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao03_2/index.m3u8$源:0992
成何体统06集 1080P,http://proxy.mhtjx.top/m3u8/uvod/19FC3905CDC70936360B2FDC3E094926CCDFECAC7B495557002DB85CB4762CA3.m3u8$源:20ac
成何体统01集 1080P,http://proxy.mhtjx.top/m3u8/uvod/19FC3905CDC70936360B2FDC3E094926DF93C4BA6CD6921776D8985C6C9ECB73.m3u8$源:d50a
惊爆无底洞(西班牙科幻片) 1080P,https://vip.lz-cdn3.com/20230417/18652_50279a84/index.m3u8$源:22f3
恶魔玩具(美国恐怖片) 1080P,https://vip.lz-cdn3.com/20230508/18831_fefe5933/index.m3u8$源:19f6
恶魔娃娃(美国恐怖片) 1040P,https://vip1.lz-cdn7.com/20230403/15168_a5f20b14/index.m3u8$源:f22e
恒山懸空寺全景 1080P,http://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8$源:14ab
恐惧之灵(美国恐怖片) 804P,https://vip1.lz-cdn1.com/20230803/21612_e9ad2f31/index.m3u8$源:f04a
恐怖欢乐屋(美国恐怖片) 816P,https://vip.lz-cdn3.com/20230314/18116_8ae878d5/index.m3u8$源:7a9f
怪胎英雄联盟(科幻片) 1080P,https://v.cdnlz3.com/20240119/22844_d16c67c5/index.m3u8$源:b987
快摇越南鼓点播 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5246130739648463544_hlsb.m3u8$源:3e77
德格电视台 720P,http://m3u8channel.ganzitv.com/nmip-media/channellive/channel101955/playlist.m3u8$源:afa1
德古拉之夜(西班牙恐怖片) 810P,https://vip.lzcdn2.com/20220504/5459_7d7fffd6/index.m3u8$源:f56e
徐闻博赊港 1080P,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8?contentid=2820180516001$源:0860
张掖农旅 1080P,http://play.kankanlive.com/live/1720583009200246.m3u8$源:0ec0
张家界将军列队 720P,http://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8$源:0d09
开化国家公园 720P,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed$源:58f5
开化国家公园 720P,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8zzhed$源:3195
开化国家公园 720P,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8$源:45d7
廣西桂林-象鼻山 720P,http://gctxyc.liveplay.myqcloud.com/gc/ztn_1/index.m3u8$源:9919
廣東深圳-福田中央商務區 1080P,http://gcalic.v.myalicdn.com/gc/hkylxs03_1/index.m3u8$源:ee25
廣東江門-都斛鎮 1080P,http://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8$源:164d
廣東-東莞中心廣場 1080P,http://gcalic.v.myalicdn.com/gc/zsslstpt_1/index.m3u8$源:6e53
广西桂林-象鼻山 720P,http://gcalic.v.myalicdn.com/gc/ztn_1/index.m3u8$源:e32f
广南电视台 1080P,https://zb-live.ynurl.com/guangnan/31407c0a-ec07-4b5f-8a89-c26fbcc1fcf9.m3u8$源:a2cd
广东：经济科教 1080P,https://p2.vzan.com/slowlive/677282322271134305/live.m3u8$源:ca9f
广东深圳福田红树林 720P,https://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8$源:5e0e
广东汕尾海丰鸟类保护区 1080P,https://gcalic.v.myalicdn.com/gc/sgns02_1/index.m3u8$源:68f9
广东汕头市小公园 720P,https://gcalic.v.myalicdn.com/gc/bsszjs_1/index.m3u8?contentid=2820180516001$源:45aa
广东汕头市小公园 720P,https://gcalic.v.myalicdn.com/gc/bsszjs_1/index.m3u8$源:f43f
平顺电视台 1080P,http://player4.juyun.tv:80/tv/149466149.m3u8$源:f752
带劲越南鼓点播 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5199968844019002757_hlsb.m3u8$源:1985
希望与荣耀(英国战争片) 1080P,https://vip1.lz-cdn7.com/20230224/14508_99780348/index.m3u8$源:0198
巨齿鲨2深渊 800P,https://vip.lz-cdn3.com/20230825/21318_ed12a4ac/2000k/hls/mixed.m3u8$源:80af
崇州电视1套 720P,http://livesec.mudu.tv/watch/x6h90s.m3u8$源:92d1
峨眉山电视台 1080P,http://embl.emsyd.jrem.cn/dsfdsfdsfdsfsfdshfgj/wwdsfdgd.m3u8?auth_key=1718610605-0-0-23887de4a278cb108ba8936de20eb854$源:8a2e
峨眉山普贤菩萨铜像 720P,https://gcalic.v.myalicdn.com/gc/gccntv241-slf01_1/index.m3u8$源:fa53
山西運城-解州關帝廟 1080P,http://gcalic.v.myalicdn.com/gc/xjtcmys_1/index.m3u8$源:e140
山西運城-解州關帝廟 1080P,http://gctxyc.liveplay.myqcloud.com/gc/xjtcmys_1/index.m3u8$源:bd57
山西晋城釜山泫水湖 720P,https://gcalic.v.myalicdn.com/gc/zh02_1/index.m3u8$源:3b06
山西大同鼓楼 720P,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8$源:fb88
山東青島-艾山天文臺 720P,http://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8$源:3525
山東青島-艾山天文臺 720P,http://gctxyc.liveplay.myqcloud.com/gc/jhs01_1/index.m3u8$源:624e
山東泰山-泰山玉皇頂 1080P,http://gctxyc.liveplay.myqcloud.com/gc/taishan06_1/index.m3u8$源:cf5a
山東東營-北宋鎮高家村 720P,http://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8$源:837f
山东齐鲁频道 1080P,http://120.224.84.170:8085/hls/9/index.m3u8$源:4c56
山东济南趵突泉 1080P,https://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8$源:060d
山东-碧霞祠 720P,https://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8?contentid=2820180516001$源:de37
山东-白云亭悬崖 720P,https://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8?contentid=2820180516001$源:7380
山东-泰山主峰 720P,https://gcalic.v.myalicdn.com/gc/taishan01_1/index.m3u8?contentid=2820180516001$源:a0ac
山东-太平岭 720P,https://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8?contentid=2820180516001$源:7a0a
山东-南天门 720P,https://gcalic.v.myalicdn.com/gc/hkts07_1/index.m3u8?contentid=2820180516001$源:5d2f
屯留电视台 720P,http://f3jok3az.live.sxmty.com/live/hls/ebaa2bf2e7f94dc79d4e642ac76d2415/0d97361a940348729fbd0ee3f4eb9e47.m3u8$源:0b27
小鬼斗幽浮(美国科幻片) 1080P,https://vip.lz-cdn3.com/20230304/17966_656057e2/index.m3u8$源:8542
富川风雨桥 1080P,http://gctxyc.liveplay.myqcloud.com/gc/zh03_1_md.m3u8$源:5938
密云古水北镇 720P,https://gcalic.v.myalicdn.com/gc/dlst03_1/index.m3u8?contentid=2820180516001$源:9aae
室友2013(日本恐怖片) 1080P,https://vip1.lz-cdn7.com/20230103/13160_9f707343/index.m3u8$源:8305
宜兴电视台 720P,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8$源:b49f
安徽黟縣-西遞半山亭 720P,http://gcalic.v.myalicdn.com/gc/xywfl_1/index.m3u8$源:1089
安徽黄山飞来石 1080P,https://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8$源:9f84
安徽黄山西海大峡谷 720P,https://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8$源:7c9a
安徽黄山光明顶 1080P,https://gcalic.v.myalicdn.com/gc/drs01_1/index.m3u8$源:eb5a
安徽黄山-飞来石 1080P,http://gctxyc.liveplay.myqcloud.com/gc/hsptgy_1/index.m3u8$源:3c5b
安徽蕪湖-三公山旅遊風景區 720P,http://gcalic.v.myalicdn.com/gc/qdls03_1/index.m3u8$源:318e
安徽池州九华山风景区花台 720P,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8$源:4cad
安徽-黟县芦村远眺 720P,https://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8?contentid=2820180516001$源:3197
安徽-黄山飞来石 1080P,https://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8?contentid=2820180516001$源:a16a
安徽-黄山始信新道 720P,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8?contentid=2820180516001$源:501a
安徽-黄山 1080P,https://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8?contentid=2820180516001$源:ce63
安徽-九华山花台 720P,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8?contentid=2820180516001$源:71c3
安徽-九华山 720P,https://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8?contentid=2820180516001$源:c317
孤胆2024(大陆动作片) 1080P,https://v.cdnlz3.com/20240724/25030_1bfabf08/index.m3u8$源:d583
好邻居2016(美国恐怖片) 720P,https://vip.lz-cdn3.com/20221004/14496_8c8cd852/index.m3u8$源:30da
好易购 1080P,http://ali-m-l.cztv.com/channels/lantian/channel011/1080p.m3u8$源:0f29
奇袭1960(大陆战争片) 828P,https://vip.lzcdn2.com/20220519/6968_6cd65858/index.m3u8$源:634d
失鞋战场(美国战争片) 804P,https://vip.lz-cdn3.com/20230527/19108_4f0e158f/index.m3u8$源:f3c6
天袭(美国科幻片) 1038P,https://vip1.lz-cdn7.com/20230216/14307_50448354/index.m3u8$源:a937
天祝电视台 1080P,http://play.kankanlive.com/live/1656487214793905.m3u8$源:d56d
天津滨海新区2 1080P,https://gcalic.v.myalicdn.com/gc/ljgcwglytylxs_1/index.m3u8?contentid=2820180516001$源:8ffb
天津-天津海河 1080P,https://gcalic.v.myalicdn.com/gc/tjhh02_1/index.m3u8?contentid=2820180516001$源:4a16
天津-天津海河 1080P,http://gcalic.v.myalicdn.com/gc/tjhh02_1/index.m3u8$源:3785
天文臺(重播) 720P,http://gcalic.v.myalicdn.com/gc/tyhjtys_1/index.m3u8$源:851d
天文臺(重播) 720P,http://gctxyc.liveplay.myqcloud.com/gc/tyhjtys_1/index.m3u8$源:59fc
天山定海神针 1080P,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1_md.m3u8$源:ca63
天山-马牙山 1080P,http://gctxyc.liveplay.myqcloud.com/gc/xjtcmys_1_md.m3u8$源:405a
天外来客1976(英国科幻片) 816P,https://vip1.lz-cdn7.com/20230312/14906_cb20e7a8/index.m3u8$源:80f8
天启Z：完结的起点2024(西班牙科幻片) 800P,https://v.cdnlz3.com/20241031/28516_84acbbf2/index.m3u8$源:f85e
大研景观 1080P,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8?contentid=2820180516001$源:31a6
大坪渡口 1080P,http://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8$源:3029
大丰麋鹿国家级自然保护区 720P,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao23_2/index.m3u8$源:43cc
夜店DJ混音点播 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5238530913892317704_hlsb.m3u8$源:0df5
塔斯克基飞行员(美国战争片) 1080P,https://vip.lz-cdn3.com/20230221/17813_1542b854/index.m3u8$源:a33a
堕落天使2006(美国战争片) 800P,https://vip1.lz-cdn7.com/20230212/14180_0f085442/index.m3u8$源:c9c1
坪镇观景台 720P,http://gctxyc.liveplay.myqcloud.com/gc/gllj01_1_md.m3u8$源:bbb1
地狱女子(印度尼西亚/韩国/美国恐怖片) 804P,https://vip.lz-cdn3.com/20230716/20289_7f46a168/index.m3u8$源:fd38
地狱之夜(美国恐怖片) 1040P,https://vip1.lz-cdn7.com/20230312/14910_14e8aac7/index.m3u8$源:36f5
圣诞原木(美国恐怖片) 1080P,https://vip.lzcdn2.com/20221229/23010_db4ca374/index.m3u8$源:7a9c
国潮DJ舞曲点播 720P,https://txmov2.a.kwimgs.com/bs3/video-hls/5254856460919464679_hlsb.m3u8$源:0fe7
国家水立方 720P,http://gcalic.v.myalicdn.com/gc/gccntv241-slf01_1/index.m3u8$源:07c7
四海钓鱼 720P,https://hlsbkmgsplive.miguvideo.com/wd_r4/peoplecn/shdiaoyu/1200/01.m3u8?&HlsSubType=&encrypt=$源:f9bb
四川成都安顺廊桥 720P,https://gcalic.v.myalicdn.com/gc/zsslsjjfsd_1/index.m3u8$源:5606
四川成都-錦江 720P,http://gcalic.v.myalicdn.com/gc/zsslsjjfsd_1/index.m3u8$源:60aa
四川峨眉山远眺贡嘎雪山 720P,http://gctxyc.liveplay.myqcloud.com/gc/emsyh_1/index.m3u8$源:4956
四川四姑娘山隆珠措 1080P,http://gcalic.v.myalicdn.com/gc/sgns02_1/index.m3u8$源:737b
四川乐山大佛 1080P,http://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8$源:94b9
四川乐山-峨眉山云海日出 720P,http://gctxyc.liveplay.myqcloud.com/gc/emsarm_1/index.m3u8$源:2052
四人餐桌2003(韩国恐怖片) 1080P,https://vip.lz-cdn3.com/20230809/20954_7fb9207c/index.m3u8$源:23d5
嘉定区电视台 720P,http://5730.liveplay.myqcloud.com/live/JcmcTvNov.m3u8$源:f8dc
咒怨2(美国恐怖片) 1080P,https://vip1.lz-cdn7.com/20230227/14597_9100c914/index.m3u8$源:8301
句容党建 720P,http://jrlive.jrntv.com/live/dangjian/playlist.m3u8$源:d613
变种DNA(美国科幻片) 1040P,https://vip.lz-cdn3.com/20230221/17819_cf5db022/index.m3u8$源:e55b
变形怪体(美国恐怖片) 1040P,https://vip1.lz-cdn7.com/20230410/15271_a50ac5e1/index.m3u8$源:35a2
原始的愤怒(意大利/美国恐怖片) 1076P,https://vip.lz-cdn3.com/20230406/18573_08ae2c19/index.m3u8$源:2ab7
南马镇花园 1080P,http://gctxyc.liveplay.myqcloud.com/gc/gly01_1_md.m3u8$源:7c79
南溪电视台 720P,http://p2hs.vzan.com/slowlive/371673471833525863/live.m3u8$源:50ac
午夜凶铃3(美国恐怖片) 1080P,https://vip1.lz-cdn7.com/20230303/14705_94fc5f0f/index.m3u8$源:bebf
十三号星期五2(美国恐怖片) 1080P,https://vip1.lz-cdn7.com/20230122/13692_805bd575/index.m3u8$源:e3e3
北海经济科教 1080P,http://bhlive.gxbhxww.cn/live/kj20250526001.m3u8$源:83cc
北京-黄花城水长城03 1080P,https://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8?contentid=2820180516001$源:743f
北京-香山 1080P,http://gcalic.v.myalicdn.com/gc/yxhcnh_1/index.m3u8$源:4a5d
北京-海洋館 720P,http://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8$源:8510
北京-水立方 720P,http://gcalic.v.myalicdn.com/gc/gccntv241-slf01_1/index.m3u8?contentid=2820180516001$源:250b
北京-新首鋼大橋 1080P,http://gcalic.v.myalicdn.com/gc/ljgcwglytylxs_1/index.m3u8$源:2b7f
北京-懷柔黃花城水長城 720P,http://gctxyc.liveplay.myqcloud.com/gc/wgw01_1/index.m3u8$源:ba84
北京-中央电视塔东 1080P,http://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8?contentid=2820180516001$源:d428
凤凰古城东关门 1080P,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8$源:9b39
凤凰古城 1080P,http://gctxyc.liveplay.myqcloud.com/gc/fhgcdnhs_1_md.m3u8$源:163e
决胜时空战区(美国科幻片) 1080P,https://vip.lz-cdn3.com/20230404/18529_f34dfece/index.m3u8$源:f4e2
再见2015(日本科幻片) 1036P,https://v.cdnlz3.com/20221129/16407_7348d628/index.m3u8$源:d234
八裡溝風景區桃花灣瀑布 1080P,http://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8$源:08b5
入侵隐私(英国恐怖片) 720P,https://vip1.lz-cdn7.com/20230116/13525_2e8651f2/index.m3u8$源:2de5
党员教育频道 720P,https://12371wbndali.v.myalicdn.com/12371wbnd/dangyuanwang_2hd.m3u8$源:45b4
元宝山电视台 1080P,https://l2yx82zv.live2.danghongyun.com/live/hls/8be0890a1b0c4d7aaf80b51ea8646682/5a8988f5ecc64986a19aa9b6b3a052a6-1.m3u8$源:78ae
假面骑士55520周年天堂・重获(日本科幻片) 1080P,https://v.cdnlz3.com/20240707/24616_8ddb7753/index.m3u8$源:3984
余杭未来E频道 1080P,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed$源:f1be
余杭未来E 1080P,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8$源:3a80
余姚姚江文化 1080P,https://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8$源:7386
会东电视台 720P,http://exfile.schdxww.com:80/nmip-media/channellive/channel100055/playlist.m3u8$源:c73d
他们发现了地狱(美国恐怖片) 720P,https://vip.lz-cdn3.com/20221128/16381_a2f14883/index.m3u8$源:d950
人类清除计划2：无政府状态(美国科幻片) 800P,https://vip1.lz-cdn7.com/20221205/12363_c2f51591/index.m3u8$源:e3ed
人生是道选择题 960P,https://v.cdnlz3.com/20250104/31837_082905ed/index.m3u8$源:792d
人狼恶(加拿大恐怖片) 804P,https://vip.lz-cdn3.com/20230718/20341_a844b3e0/index.m3u8$源:fd16
五华电视台 1080P,http://p2hs.vzan.com/slowlive/621139761151691240/live.m3u8$源:209a
云海日出 720P,http://gcalic.v.myalicdn.com/gc/emsarm_1/index.m3u8$源:4992
云南西双版纳千年古寨曼丢 1080P,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8$源:430a
云南普洱澜沧县景迈山 1080P,https://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8$源:f467
云南昆明寻甸县城区 1080P,https://gcalic.v.myalicdn.com/gc/mdjxxmhjyxj_1/index.m3u8$源:f836
云南德宏勐焕大金塔 1080P,https://gcalic.v.myalicdn.com/gc/dhyyqsm_1/index.m3u8$源:ab05
云南大理无量樱花谷 720P,https://gcalic.v.myalicdn.com/gc/taishan01_1/index.m3u8$源:49b5
云南保山比顿咖啡产业文化园 720P,https://gcalic.v.myalicdn.com/gc/zyqcdx01_1/index.m3u8$源:1203
云南保山板桥镇青龙街 720P,https://gcalic.v.myalicdn.com/gc/ylxs12_1/index.m3u8$源:94f8
云南丽江玉龙雪山 720P,https://gcalic.v.myalicdn.com/gc/ylxs11_1/index.m3u8$源:737f
云南丽江玉龙雪山 720P,http://gctxyc.liveplay.myqcloud.com/gc/ylxs11_1/index.m3u8$源:777b
云 720P,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8$源:e5a5
九洞天六洞 1080P,http://gctxyc.liveplay.myqcloud.com/gc/tjhh02_1_md.m3u8$源:56ab
九寨溝諾日朗瀑布 720P,http://gcalic.v.myalicdn.com/gc/zsslsfwsgz_1/index.m3u8$源:8200
乐游频道 720P,https://hlsbkmgsplive.miguvideo.com/migu/kailu/leyouhd/51/20230411/01.m3u8?&HlsSubType=&encrypt=$源:d7e0
乐游频道 1080P,https://hlsbkmgsplive.miguvideo.com/migu/kailu/leyouhd/57/20230411/01.m3u8?&HlsSubType=&encrypt=$源:43e5
乐山大佛全景 1080P,https://gcalic.v.myalicdn.com/gc/lsdfgfl_1/index.m3u8$源:9b6e
乐山大佛 1080P,http://gctxyc.liveplay.myqcloud.com/gc/lsdfgfl_1_md.m3u8$源:bf37
乌镇·西市河 720P,http://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8$源:d51d
之江纪录 1080P,http://ali-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8$源:19df
之江纪录 1080P,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8$源:3b68
之江纪录
 1080P,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
$源:b189
之江纪录
